user_id,movie_id,rating,timestamp
user_38,movie_19,4.0,2024-04-23 09:24:51.150541
user_38,movie_8,1.3,2024-03-06 09:24:51.150541
user_38,movie_14,3.3,2024-06-06 09:24:51.150541
user_38,movie_15,2.2,2024-01-27 09:24:51.150541
user_38,movie_2,4.4,2024-01-17 09:24:51.150541
user_39,movie_3,2.0,2024-05-03 09:24:51.150541
user_39,movie_18,4.2,2024-03-16 09:24:51.150541
user_39,movie_11,4.4,2024-04-01 09:24:51.150541
user_39,movie_14,3.4,2024-08-29 09:24:51.150541
user_39,movie_8,1.2,2024-06-09 09:24:51.150541
user_39,movie_7,3.8,2024-04-16 09:24:51.150541
user_39,movie_16,2.9,2024-01-20 09:24:51.150541
user_39,movie_12,3.6,2023-12-10 09:24:51.150541
user_39,movie_17,4.9,2024-08-14 09:24:51.150541
user_39,movie_5,4.8,2024-08-16 09:24:51.150541
user_39,movie_19,4.9,2024-05-07 09:24:51.150541
user_39,movie_6,2.3,2024-01-02 09:24:51.150541
user_39,movie_9,2.3,2024-01-28 09:24:51.150541
user_39,movie_4,2.9,2024-11-20 09:24:51.150541
user_40,movie_17,3.6,2024-05-18 09:24:51.150541
user_40,movie_19,2.8,2024-11-12 09:24:51.150541
user_40,movie_14,4.8,2024-07-22 09:24:51.150541
user_40,movie_8,1.7,2024-04-22 09:24:51.150541
user_40,movie_20,1.4,2024-05-23 09:24:51.150541
user_40,movie_10,3.0,2024-08-13 09:24:51.150541
user_40,movie_16,3.4,2024-05-13 09:24:51.150541
user_41,movie_2,2.0,2024-04-21 09:24:51.150541
user_41,movie_3,4.6,2024-01-10 09:24:51.150541
user_41,movie_15,2.2,2023-12-22 09:24:51.150541
user_41,movie_13,1.5,2024-03-09 09:24:51.150541
user_41,movie_12,2.7,2024-07-20 09:24:51.150541
user_41,movie_19,3.0,2023-11-26 09:24:51.150541
user_41,movie_1,2.9,2024-10-24 09:24:51.150541
user_41,movie_11,2.5,2024-09-27 09:24:51.150541
user_41,movie_5,3.3,2024-05-21 09:24:51.150541
user_41,movie_9,1.1,2024-08-31 09:24:51.150541
user_41,movie_14,2.8,2024-05-15 09:24:51.150541
user_41,movie_8,4.2,2024-05-17 09:24:51.150541
user_41,movie_7,2.7,2024-02-05 09:24:51.150541
user_41,movie_18,4.0,2023-12-05 09:24:51.150541
user_41,movie_20,3.8,2024-02-10 09:24:51.150541
user_41,movie_17,4.2,2024-09-25 09:24:51.150541
user_41,movie_4,3.7,2024-08-17 09:24:51.150541
user_41,movie_16,2.3,2024-04-13 09:24:51.151546
user_41,movie_10,3.1,2024-05-29 09:24:51.151546
user_41,movie_6,3.7,2024-07-11 09:24:51.151546
user_42,movie_17,1.4,2024-11-18 09:24:51.151546
user_42,movie_16,4.2,2024-08-16 09:24:51.151546
user_42,movie_7,4.5,2024-07-24 09:24:51.151546
user_42,movie_11,2.6,2024-07-19 09:24:51.151546
user_42,movie_19,4.5,2024-10-11 09:24:51.151546
user_42,movie_9,2.2,2024-08-13 09:24:51.151546
user_42,movie_12,1.1,2024-07-17 09:24:51.151546
user_42,movie_20,3.0,2024-06-15 09:24:51.151546
user_42,movie_13,4.0,2024-09-03 09:24:51.151546
user_42,movie_10,3.5,2024-11-16 09:24:51.151546
user_42,movie_6,3.9,2024-03-21 09:24:51.151546
user_42,movie_15,4.0,2023-12-10 09:24:51.151546
user_42,movie_5,3.4,2024-03-14 09:24:51.151546
user_42,movie_8,4.5,2024-04-01 09:24:51.151546
user_42,movie_4,2.9,2024-09-08 09:24:51.151546
user_42,movie_2,2.7,2024-11-17 09:24:51.151546
user_42,movie_1,1.3,2024-09-06 09:24:51.151546
user_42,movie_3,4.6,2024-03-24 09:24:51.151546
user_42,movie_18,1.3,2024-09-07 09:24:51.151546
user_43,movie_12,1.5,2024-04-27 09:24:51.151546
user_43,movie_10,4.2,2024-05-02 09:24:51.151546
user_43,movie_11,1.4,2024-10-30 09:24:51.151546
user_43,movie_18,3.8,2024-01-09 09:24:51.151546
user_43,movie_13,4.4,2024-02-13 09:24:51.151546
user_43,movie_14,2.0,2024-01-09 09:24:51.151546
user_43,movie_20,2.0,2024-11-09 09:24:51.151546
user_44,movie_10,4.3,2024-08-31 09:24:51.151546
user_44,movie_19,2.7,2024-09-24 09:24:51.151546
user_44,movie_15,3.9,2024-01-08 09:24:51.151546
user_44,movie_8,1.2,2024-09-02 09:24:51.151546
user_44,movie_17,4.2,2024-04-06 09:24:51.151546
user_44,movie_20,3.7,2024-09-18 09:24:51.151546
user_44,movie_1,3.9,2024-02-04 09:24:51.151546
user_45,movie_1,1.2,2024-01-20 09:24:51.151546
user_45,movie_5,3.6,2024-04-26 09:24:51.151546
user_45,movie_2,2.2,2024-01-11 09:24:51.151546
user_45,movie_20,1.7,2024-03-03 09:24:51.151546
user_45,movie_16,4.3,2024-08-28 09:24:51.151546
user_45,movie_4,2.8,2024-04-07 09:24:51.151546
user_45,movie_3,2.4,2024-10-25 09:24:51.151546
user_45,movie_7,3.5,2023-11-24 09:24:51.151546
user_45,movie_9,2.4,2024-09-18 09:24:51.151546
user_45,movie_8,4.9,2024-07-28 09:24:51.151546
user_45,movie_10,4.3,2024-03-31 09:24:51.151546
user_45,movie_18,1.1,2024-02-11 09:24:51.151546
user_45,movie_11,2.2,2024-05-05 09:24:51.151546
user_45,movie_17,4.7,2024-01-16 09:24:51.151546
user_45,movie_14,2.9,2024-02-09 09:24:51.151546
user_45,movie_15,2.7,2024-01-20 09:24:51.151546
user_46,movie_20,2.9,2024-02-03 09:24:51.151546
user_46,movie_16,4.4,2024-10-11 09:24:51.151546
user_46,movie_19,3.8,2024-07-02 09:24:51.151546
user_46,movie_1,2.1,2024-06-01 09:24:51.151546
user_46,movie_14,4.9,2024-02-03 09:24:51.151546
user_46,movie_17,4.2,2024-05-11 09:24:51.151546
user_47,movie_5,4.0,2023-12-21 09:24:51.151546
user_47,movie_2,3.0,2024-10-02 09:24:51.151546
user_47,movie_19,3.8,2024-07-31 09:24:51.151546
user_47,movie_3,3.4,2024-07-24 09:24:51.151546
user_47,movie_8,3.6,2024-04-24 09:24:51.151546
user_47,movie_11,2.1,2024-10-31 09:24:51.151546
user_47,movie_18,3.9,2023-12-26 09:24:51.151546
user_47,movie_12,4.9,2024-10-28 09:24:51.151546
user_47,movie_7,1.6,2024-09-22 09:24:51.151546
user_47,movie_9,5.0,2024-09-08 09:24:51.151546
user_47,movie_1,3.7,2024-01-18 09:24:51.151546
user_47,movie_14,2.7,2024-02-24 09:24:51.151546
user_48,movie_17,3.1,2024-07-15 09:24:51.151546
user_48,movie_8,1.3,2024-02-28 09:24:51.151546
user_48,movie_1,1.2,2024-07-23 09:24:51.151546
user_48,movie_15,2.2,2024-01-11 09:24:51.151546
user_48,movie_16,4.8,2024-08-29 09:24:51.151546
user_48,movie_10,4.8,2023-12-23 09:24:51.151546
user_48,movie_5,4.1,2024-09-16 09:24:51.151546
user_48,movie_3,2.7,2024-05-31 09:24:51.151546
user_48,movie_14,4.4,2024-03-09 09:24:51.151546
user_48,movie_2,3.2,2024-02-10 09:24:51.151546
user_48,movie_20,3.1,2024-11-13 09:24:51.151546
user_48,movie_4,1.5,2024-03-18 09:24:51.151546
user_48,movie_7,1.1,2024-01-11 09:24:51.151546
user_48,movie_18,1.4,2024-10-16 09:24:51.152545
user_48,movie_12,1.9,2024-05-11 09:24:51.152545
user_48,movie_11,1.7,2024-09-28 09:24:51.152545
user_48,movie_6,2.4,2024-02-19 09:24:51.152545
user_48,movie_19,5.0,2024-09-28 09:24:51.152545
user_49,movie_4,3.2,2023-12-28 09:24:51.152545
user_49,movie_17,2.4,2024-08-06 09:24:51.152545
user_49,movie_2,2.7,2024-03-28 09:24:51.152545
user_49,movie_14,2.2,2024-10-08 09:24:51.152545
user_49,movie_9,4.5,2024-03-12 09:24:51.152545
user_49,movie_6,1.4,2024-08-05 09:24:51.152545
user_49,movie_15,3.0,2024-02-23 09:24:51.152545
user_49,movie_3,3.1,2024-02-07 09:24:51.152545
user_49,movie_7,1.1,2024-06-05 09:24:51.152545
user_49,movie_11,3.4,2024-06-22 09:24:51.152545
user_49,movie_19,3.0,2024-05-28 09:24:51.152545
user_49,movie_10,3.2,2024-08-04 09:24:51.152545
user_49,movie_18,3.0,2023-12-27 09:24:51.152545
user_49,movie_8,4.2,2023-12-13 09:24:51.152545
user_49,movie_12,4.4,2024-06-13 09:24:51.152545
user_49,movie_5,4.3,2024-07-20 09:24:51.152545
user_49,movie_13,3.7,2024-03-13 09:24:51.152545
user_49,movie_1,1.8,2023-12-08 09:24:51.152545
user_49,movie_16,3.5,2024-03-07 09:24:51.152545
user_50,movie_15,4.5,2024-01-30 09:24:51.152545
user_50,movie_14,1.2,2024-10-11 09:24:51.152545
user_50,movie_3,1.7,2024-05-03 09:24:51.152545
user_50,movie_12,5.0,2024-08-14 09:24:51.152545
user_50,movie_8,2.9,2024-08-23 09:24:51.152545
user_51,movie_20,1.9,2024-09-15 09:24:51.152545
user_51,movie_1,1.2,2024-11-20 09:24:51.152545
user_51,movie_8,4.8,2023-12-14 09:24:51.152545
user_51,movie_14,2.6,2023-12-21 09:24:51.152545
user_51,movie_11,3.9,2024-11-05 09:24:51.152545
user_51,movie_2,3.7,2024-04-03 09:24:51.152545
user_51,movie_15,2.0,2024-09-30 09:24:51.152545
user_51,movie_12,2.0,2024-11-15 09:24:51.152545
user_52,movie_11,2.4,2024-01-02 09:24:51.152545
user_52,movie_1,3.6,2024-05-06 09:24:51.152545
user_52,movie_12,1.8,2024-01-07 09:24:51.152545
user_52,movie_3,3.3,2024-07-12 09:24:51.152545
user_52,movie_5,1.8,2024-08-27 09:24:51.152545
user_52,movie_6,1.2,2024-03-12 09:24:51.152545
user_52,movie_9,3.2,2023-11-24 09:24:51.152545
user_52,movie_8,4.6,2024-07-07 09:24:51.152545
user_52,movie_18,3.3,2024-01-05 09:24:51.152545
user_52,movie_2,4.7,2024-10-22 09:24:51.152545
user_52,movie_14,3.2,2024-06-05 09:24:51.152545
user_52,movie_20,2.3,2024-08-13 09:24:51.152545
user_52,movie_15,1.6,2024-04-16 09:24:51.152545
user_52,movie_4,1.7,2023-11-24 09:24:51.152545
user_52,movie_17,4.7,2024-04-13 09:24:51.152545
user_52,movie_13,2.6,2024-07-23 09:24:51.152545
user_52,movie_7,4.2,2024-11-17 09:24:51.152545
user_52,movie_19,2.2,2024-08-14 09:24:51.152545
user_52,movie_10,1.8,2024-03-08 09:24:51.152545
user_53,movie_11,3.2,2024-02-29 09:24:51.152545
user_53,movie_12,1.0,2024-09-23 09:24:51.152545
user_53,movie_1,1.8,2024-11-11 09:24:51.152545
user_53,movie_2,3.6,2024-06-24 09:24:51.152545
user_53,movie_19,3.4,2024-08-27 09:24:51.152545
user_53,movie_9,4.5,2024-07-14 09:24:51.152545
user_53,movie_5,3.1,2024-05-14 09:24:51.152545
user_53,movie_6,1.0,2024-04-08 09:24:51.152545
user_54,movie_19,2.5,2024-06-09 09:24:51.152545
user_54,movie_12,1.2,2024-01-04 09:24:51.152545
user_54,movie_9,2.1,2024-06-30 09:24:51.152545
user_54,movie_13,2.3,2024-01-07 09:24:51.152545
user_54,movie_4,4.5,2024-01-23 09:24:51.152545
user_54,movie_17,3.5,2024-06-08 09:24:51.152545
user_54,movie_11,2.0,2024-06-20 09:24:51.152545
user_55,movie_16,1.7,2024-08-11 09:24:51.152545
user_55,movie_11,3.0,2024-03-25 09:24:51.152545
user_55,movie_18,3.1,2024-07-28 09:24:51.152545
user_55,movie_1,2.0,2023-12-26 09:24:51.152545
user_55,movie_3,3.5,2024-04-30 09:24:51.152545
user_55,movie_9,3.3,2024-03-16 09:24:51.152545
user_55,movie_15,2.7,2024-02-13 09:24:51.152545
user_55,movie_20,3.7,2024-02-05 09:24:51.152545
user_55,movie_2,1.2,2024-10-26 09:24:51.153545
user_55,movie_7,1.7,2024-02-22 09:24:51.153545
user_55,movie_10,3.8,2024-09-15 09:24:51.153545
user_55,movie_13,1.3,2024-07-13 09:24:51.153545
user_55,movie_4,4.8,2024-03-23 09:24:51.153545
user_55,movie_8,1.9,2024-04-15 09:24:51.153545
user_55,movie_17,2.1,2024-06-09 09:24:51.153545
user_56,movie_2,1.8,2024-08-04 09:24:51.153545
user_56,movie_7,2.2,2024-02-16 09:24:51.153545
user_56,movie_20,1.0,2024-04-27 09:24:51.153545
user_56,movie_12,2.6,2024-08-01 09:24:51.153545
user_56,movie_4,3.2,2024-04-13 09:24:51.153545
user_56,movie_5,1.2,2023-12-12 09:24:51.153545
user_56,movie_3,3.0,2023-12-23 09:24:51.153545
user_56,movie_9,1.8,2024-11-09 09:24:51.153545
user_56,movie_16,1.8,2023-12-01 09:24:51.153545
user_56,movie_13,3.7,2024-07-10 09:24:51.153545
user_56,movie_10,3.2,2024-08-20 09:24:51.153545
user_56,movie_14,4.9,2023-12-27 09:24:51.153545
user_56,movie_11,2.3,2023-12-13 09:24:51.153545
user_56,movie_8,2.4,2024-04-16 09:24:51.153545
user_56,movie_19,4.8,2024-02-25 09:24:51.153545
user_56,movie_1,2.4,2024-05-22 09:24:51.153545
user_56,movie_6,3.6,2023-12-11 09:24:51.153545
user_56,movie_18,4.6,2024-04-11 09:24:51.153545
user_57,movie_18,3.6,2024-06-30 09:24:51.153545
user_57,movie_3,4.0,2024-08-04 09:24:51.153545
user_57,movie_1,4.8,2024-10-31 09:24:51.153545
user_57,movie_2,1.0,2024-11-09 09:24:51.153545
user_57,movie_9,1.9,2023-11-23 09:24:51.153545
user_57,movie_19,3.3,2024-04-21 09:24:51.153545
user_57,movie_8,4.4,2024-07-26 09:24:51.153545
user_57,movie_13,2.0,2024-01-13 09:24:51.153545
user_57,movie_12,4.1,2024-01-30 09:24:51.153545
user_57,movie_15,1.9,2024-08-29 09:24:51.153545
user_58,movie_1,1.6,2024-07-06 09:24:51.153545
user_58,movie_4,3.4,2024-01-23 09:24:51.153545
user_58,movie_10,4.4,2024-06-09 09:24:51.153545
user_58,movie_15,1.4,2024-11-15 09:24:51.153545
user_58,movie_2,4.9,2024-03-01 09:24:51.153545
user_58,movie_19,3.2,2024-05-11 09:24:51.153545
user_58,movie_3,1.2,2024-08-04 09:24:51.153545
user_58,movie_18,2.1,2024-03-12 09:24:51.153545
user_58,movie_11,3.1,2024-09-20 09:24:51.153545
user_58,movie_9,4.2,2024-07-03 09:24:51.153545
user_58,movie_20,3.9,2024-04-18 09:24:51.153545
user_58,movie_14,2.6,2024-06-10 09:24:51.153545
user_59,movie_17,1.2,2024-03-16 09:24:51.153545
user_59,movie_15,1.4,2024-07-01 09:24:51.153545
user_59,movie_18,2.3,2024-05-13 09:24:51.153545
user_59,movie_5,2.4,2024-08-21 09:24:51.153545
user_59,movie_8,3.8,2024-10-16 09:24:51.153545
user_59,movie_12,4.9,2024-06-03 09:24:51.153545
user_59,movie_16,1.4,2024-07-25 09:24:51.153545
user_59,movie_10,4.7,2024-04-19 09:24:51.153545
user_59,movie_9,2.8,2023-12-19 09:24:51.153545
user_59,movie_1,1.2,2024-10-29 09:24:51.153545
user_59,movie_6,2.7,2023-12-19 09:24:51.153545
user_59,movie_3,1.7,2024-02-18 09:24:51.153545
user_59,movie_7,4.1,2024-06-25 09:24:51.153545
user_59,movie_14,4.9,2024-02-07 09:24:51.153545
user_59,movie_13,1.8,2024-07-15 09:24:51.153545
user_59,movie_2,2.0,2024-10-25 09:24:51.153545
user_59,movie_11,2.4,2024-02-16 09:24:51.153545
user_59,movie_20,1.0,2024-05-31 09:24:51.153545
user_59,movie_19,1.3,2024-01-08 09:24:51.153545
user_60,movie_6,4.0,2024-05-24 09:24:51.153545
user_60,movie_11,2.9,2024-06-18 09:24:51.153545
user_60,movie_14,1.6,2024-06-19 09:24:51.153545
user_60,movie_4,1.6,2024-07-24 09:24:51.153545
user_60,movie_20,2.6,2024-01-15 09:24:51.154548
user_60,movie_8,2.7,2024-08-03 09:24:51.154548
user_60,movie_19,2.7,2024-06-25 09:24:51.154548
user_60,movie_10,4.2,2024-02-08 09:24:51.154548
user_60,movie_3,4.4,2024-07-27 09:24:51.154548
user_60,movie_13,1.7,2024-06-07 09:24:51.154548
user_60,movie_9,1.1,2024-02-24 09:24:51.154548
user_61,movie_1,2.1,2024-02-25 09:24:51.154548
user_61,movie_12,2.9,2024-05-12 09:24:51.154548
user_61,movie_10,2.5,2024-03-01 09:24:51.154548
user_61,movie_3,1.3,2024-07-12 09:24:51.154548
user_61,movie_5,4.0,2023-11-24 09:24:51.154548
user_61,movie_17,2.6,2023-12-02 09:24:51.154548
user_61,movie_15,1.3,2024-07-12 09:24:51.154548
user_61,movie_9,4.2,2024-07-18 09:24:51.154548
user_62,movie_4,2.5,2024-10-09 09:24:51.154548
user_62,movie_9,3.4,2024-01-30 09:24:51.154548
user_62,movie_14,4.7,2024-02-17 09:24:51.154548
user_62,movie_12,1.7,2024-09-16 09:24:51.154548
user_62,movie_2,3.6,2024-10-04 09:24:51.154548
user_62,movie_17,1.1,2023-11-24 09:24:51.154548
user_62,movie_13,5.0,2023-12-09 09:24:51.154548
user_62,movie_3,4.2,2024-05-10 09:24:51.154548
user_62,movie_7,3.9,2024-11-04 09:24:51.154548
user_62,movie_19,5.0,2024-04-15 09:24:51.154548
user_62,movie_15,3.0,2024-04-04 09:24:51.154548
user_62,movie_10,1.3,2024-01-20 09:24:51.154548
user_62,movie_5,3.5,2024-06-08 09:24:51.154548
user_62,movie_20,2.9,2024-03-19 09:24:51.154548
user_63,movie_12,4.9,2024-05-01 09:24:51.154548
user_63,movie_7,1.6,2024-01-05 09:24:51.154548
user_63,movie_8,4.5,2024-06-22 09:24:51.154548
user_63,movie_17,3.1,2024-02-11 09:24:51.154548
user_63,movie_20,2.7,2024-09-10 09:24:51.154548
user_63,movie_3,1.6,2024-06-29 09:24:51.154548
user_63,movie_9,1.7,2024-06-06 09:24:51.154548
user_64,movie_6,4.5,2024-02-17 09:24:51.154548
user_64,movie_8,3.2,2024-11-21 09:24:51.154548
user_64,movie_2,1.3,2024-08-27 09:24:51.154548
user_64,movie_17,3.5,2024-11-09 09:24:51.154548
user_64,movie_10,1.5,2024-08-22 09:24:51.154548
user_64,movie_13,3.5,2024-01-12 09:24:51.154548
user_64,movie_16,3.0,2024-08-20 09:24:51.154548
user_64,movie_5,1.5,2024-09-04 09:24:51.154548
user_64,movie_7,2.9,2024-07-12 09:24:51.154548
user_65,movie_16,2.2,2024-07-18 09:24:51.154548
user_65,movie_5,1.2,2024-07-14 09:24:51.154548
user_65,movie_18,4.1,2024-07-26 09:24:51.154548
user_65,movie_11,1.7,2024-07-13 09:24:51.154548
user_65,movie_13,5.0,2024-11-07 09:24:51.154548
user_65,movie_1,3.0,2024-02-27 09:24:51.154548
user_65,movie_8,4.8,2024-10-24 09:24:51.154548
user_65,movie_14,4.5,2024-09-30 09:24:51.155549
user_65,movie_6,3.2,2024-05-08 09:24:51.155549
user_65,movie_3,4.3,2024-06-03 09:24:51.155549
user_65,movie_7,1.7,2024-08-24 09:24:51.155549
user_65,movie_9,2.3,2024-09-15 09:24:51.155549
user_66,movie_13,4.2,2023-12-19 09:24:51.155549
user_66,movie_1,1.9,2024-03-23 09:24:51.155549
user_66,movie_3,3.8,2024-01-09 09:24:51.155549
user_66,movie_4,1.4,2024-05-02 09:24:51.155549
user_66,movie_15,2.5,2024-09-01 09:24:51.155549
user_66,movie_18,4.4,2024-07-17 09:24:51.155549
user_66,movie_9,1.8,2023-11-23 09:24:51.155549
user_66,movie_2,4.1,2024-08-02 09:24:51.155549
user_66,movie_6,1.1,2024-11-18 09:24:51.155549
user_67,movie_15,1.5,2024-01-07 09:24:51.155549
user_67,movie_13,2.7,2024-03-23 09:24:51.155549
user_67,movie_11,3.2,2024-03-27 09:24:51.155549
user_67,movie_9,4.5,2023-12-16 09:24:51.155549
user_67,movie_19,2.1,2024-04-13 09:24:51.155549
user_68,movie_4,3.4,2024-07-13 09:24:51.155549
user_68,movie_2,2.5,2023-11-29 09:24:51.155549
user_68,movie_15,2.8,2024-07-30 09:24:51.155549
user_68,movie_3,2.4,2024-11-22 09:24:51.155549
user_68,movie_16,3.3,2024-01-15 09:24:51.155549
user_68,movie_20,4.8,2024-07-16 09:24:51.155549
user_68,movie_6,2.1,2024-08-15 09:24:51.155549
user_68,movie_1,1.3,2023-12-10 09:24:51.155549
user_68,movie_5,1.7,2024-01-07 09:24:51.155549
user_68,movie_7,1.9,2024-02-20 09:24:51.155549
user_68,movie_8,3.1,2024-06-19 09:24:51.155549
user_68,movie_11,1.8,2024-09-15 09:24:51.155549
user_68,movie_9,4.4,2024-05-14 09:24:51.155549
user_68,movie_13,3.5,2024-05-18 09:24:51.155549
user_68,movie_17,3.7,2024-07-11 09:24:51.155549
user_68,movie_12,1.7,2024-06-17 09:24:51.155549
user_68,movie_18,3.6,2024-10-21 09:24:51.155549
user_68,movie_19,4.2,2024-08-29 09:24:51.155549
user_68,movie_10,1.8,2024-11-08 09:24:51.155549
user_69,movie_8,4.0,2024-02-21 09:24:51.155549
user_69,movie_18,4.1,2024-11-04 09:24:51.155549
user_69,movie_17,1.5,2024-03-11 09:24:51.155549
user_69,movie_7,4.2,2024-07-03 09:24:51.155549
user_69,movie_12,4.8,2024-10-24 09:24:51.155549
user_69,movie_9,3.1,2024-10-24 09:24:51.155549
user_69,movie_3,3.3,2024-04-16 09:24:51.155549
user_69,movie_19,2.3,2024-01-25 09:24:51.155549
user_69,movie_2,4.7,2024-09-11 09:24:51.155549
user_70,movie_2,2.8,2024-07-22 09:24:51.155549
user_70,movie_5,4.8,2024-09-15 09:24:51.155549
user_70,movie_20,4.0,2024-11-12 09:24:51.155549
user_70,movie_12,1.3,2024-01-30 09:24:51.155549
user_70,movie_6,3.0,2024-05-10 09:24:51.155549
user_70,movie_18,2.0,2024-07-26 09:24:51.155549
user_70,movie_16,4.2,2024-01-28 09:24:51.155549
user_70,movie_8,3.1,2024-06-01 09:24:51.155549
user_70,movie_1,2.5,2024-04-10 09:24:51.155549
user_70,movie_15,4.8,2024-04-19 09:24:51.155549
user_70,movie_13,2.0,2024-07-03 09:24:51.155549
user_70,movie_10,4.8,2024-05-09 09:24:51.155549
user_70,movie_19,1.1,2024-06-05 09:24:51.155549
user_70,movie_14,2.8,2024-05-24 09:24:51.155549
user_70,movie_9,4.6,2024-03-17 09:24:51.155549
user_70,movie_17,3.0,2024-09-27 09:24:51.155549
user_70,movie_3,4.2,2024-04-20 09:24:51.155549
user_70,movie_4,4.5,2024-09-02 09:24:51.155549
user_71,movie_16,1.2,2024-03-11 09:24:51.155549
user_71,movie_7,4.9,2024-07-15 09:24:51.155549
user_71,movie_12,4.0,2024-10-26 09:24:51.155549
user_71,movie_10,4.3,2024-08-16 09:24:51.155549
user_71,movie_14,2.1,2024-05-30 09:24:51.155549
user_71,movie_1,3.0,2024-11-17 09:24:51.156550
user_71,movie_13,2.9,2024-05-10 09:24:51.156550
user_71,movie_5,4.3,2024-11-13 09:24:51.156550
user_72,movie_13,4.8,2024-10-08 09:24:51.156550
user_72,movie_10,4.4,2024-07-04 09:24:51.156550
user_72,movie_16,4.4,2024-08-14 09:24:51.156550
user_72,movie_20,2.7,2024-02-24 09:24:51.156550
user_72,movie_11,2.0,2024-09-28 09:24:51.156550
user_73,movie_4,2.7,2024-04-15 09:24:51.156550
user_73,movie_15,3.1,2024-09-23 09:24:51.156550
user_73,movie_12,2.7,2024-07-06 09:24:51.156550
user_73,movie_6,3.8,2023-12-11 09:24:51.156550
user_73,movie_3,2.9,2024-01-18 09:24:51.156550
user_73,movie_16,1.5,2024-07-31 09:24:51.156550
user_73,movie_7,4.2,2024-11-06 09:24:51.156550
user_73,movie_18,4.2,2024-06-07 09:24:51.156550
user_73,movie_20,1.1,2024-08-21 09:24:51.156550
user_74,movie_6,1.0,2024-02-13 09:24:51.156550
user_74,movie_14,1.4,2024-06-08 09:24:51.156550
user_74,movie_9,2.6,2024-05-29 09:24:51.156550
user_74,movie_18,1.8,2023-12-13 09:24:51.156550
user_74,movie_19,1.4,2024-10-14 09:24:51.156550
user_74,movie_5,3.0,2024-11-20 09:24:51.156550
user_74,movie_15,2.6,2023-12-24 09:24:51.156550
user_74,movie_7,2.8,2024-06-25 09:24:51.156550
user_75,movie_14,3.9,2024-08-28 09:24:51.156550
user_75,movie_4,1.7,2024-05-26 09:24:51.156550
user_75,movie_11,1.5,2024-01-24 09:24:51.156550
user_75,movie_12,3.4,2024-08-20 09:24:51.156550
user_75,movie_17,1.6,2023-12-23 09:24:51.156550
user_75,movie_3,4.8,2024-06-02 09:24:51.156550
user_75,movie_13,1.5,2024-10-15 09:24:51.156550
user_75,movie_1,2.2,2024-11-10 09:24:51.156550
user_75,movie_6,2.9,2024-06-09 09:24:51.156550
user_75,movie_9,1.3,2024-09-24 09:24:51.156550
user_75,movie_7,2.8,2024-08-11 09:24:51.156550
user_75,movie_20,3.7,2024-08-21 09:24:51.156550
user_75,movie_15,3.3,2024-07-01 09:24:51.156550
user_75,movie_5,1.4,2024-04-28 09:24:51.156550
user_75,movie_18,3.6,2024-06-13 09:24:51.156550
user_75,movie_16,2.5,2024-07-06 09:24:51.156550
